Image_Target	Image_Distractor	Location_Target	Location_Distractor	targetv	distractorv	List	Condition	Blocks	Pair_num	Sound	CS_Onset	Crit_period	Frame_duration	Target_Syl	Distractor_Syl	Target_Freq	Distractor_Freq	Target_RT	Distractor_RT	Status	Status_1	gender_sp_values	cognate	random
helmet.jpg	rainbow.jpg	"(1331, 263)"	"(1331, 816)"	helmet	rainbow	4	CS	1	0	elige_el_drawing_of_a_helmet.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.009585247
strawberry.jpg	511glass.jpg	"(588, 816)"	"(1564, 540)"	strawberry	511glass	4	CS_LT	1	4	encuentra_el_drawing_of_a_strawberry.wav	927	841	1768	3	1	1.945910149	4.984	1052	942	exp	r	f	NA	0.020370511
taperecorder.jpg	box.jpg	"(588, 263)"	"(1331, 816)"	taperecorder	box	4	CS_LT	1	8	elige_el_drawing_of_a_taperecorder.wav	897	829	1726	4	1	1.099	4.635	1017	753	exp	r	f	NA	0.091845048
puzzle.jpg	sink.jpg	"(1331, 816)"	"(355, 540)"	rompecabezas	sink	4	S	1	0	elige_el_dibujo_de_un_rompecabezas.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.030700477
stairs.jpg	bucket.jpg	"(1564, 540)"	"(588, 263)"	escalera	cubeta	4	S	1	0	elige_el_dibujo_de_una_escalera.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.059906649
stove.jpg	jacket.jpg	"(355, 540)"	"(959, 890)"	estufa	chamarra	4	S	1	0	elige_el_dibujo_de_una_estufa.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.07185455
pear.jpg	bomb.jpg	"(959, 890)"	"(588, 263)"	pera	bomba	4	S	1	0	elige_el_dibujo_de_una_pera.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.474714389
vacuum.jpg	pillar.jpg	"(1331, 816)"	"(1331, 263)"	aspiradora	columna	4	S	1	0	encuentra_el_dibujo_de_una_aspiradora.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.644158179
toe.jpg	trash.jpg	"(588, 816)"	"(588, 263)"	toe	trash	4	CS	2	0	elige_el_drawing_of_a_toe.wav	897	829	1726	0	0	0	0	0	0	fill	r	"f; pl, m"	NA	0.071377088
cheese.jpg	microphone.jpg	"(588, 263)"	"(1564, 540)"	cheese	microphone	4	CS	2	0	encuentra_el_drawing_of_cheese.wav	927	692	1619	0	0	0	0	0	0	fill	r	m	NA	0.862521697
razor.jpg	fish.jpg	"(588, 816)"	"(959, 189)"	razor	fish	4	CS_LT	2	3	encuentra_el_drawing_of_a_razor.wav	927	841	1768	2	1	2.303	5.1	1099	777	exp	r	m	NA	0.045384799
tie.jpg	map.jpg	"(588, 816)"	"(1331, 263)"	corbata	mapa	4	S	2	0	encuentra_el_dibujo_de_una_corbata.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.080948672
drum.jpg	castle.jpg	"(959, 189)"	"(1564, 540)"	tambor	castillo	4	S	2	0	encuentra_el_dibujo_de_un_castillo.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.12033582
king.jpg	cactus.jpg	"(588, 263)"	"(959, 890)"	rey	nopal	4	S_HT	2	12	elige_el_dibujo_de_un_rey.wav	880	1074	1954	1	2	5.737	1.099	919	996	exp	r	m	NA	0.085450178
picture.jpg	fireman.jpg	"(959, 890)"	"(355, 540)"	cuadro	bombero	4	S_HT	2	10	encuentra_el_dibujo_de_un_cuadro.wav	940	927	1867	1	3	5.017	1.792	1253	947	exp	r	m	NA	0.142040531
diaper.jpg	boat.jpg	"(355, 540)"	"(1564, 540)"	panal	barco	4	S_LT	2	20	elige_el_dibujo_de_un_panal.wav	880	1074	1954	2	2	1.386	4.654	1321	959	exp	r	m	NA	0.083197053
wheelchair.jpg	rose.jpg	"(1564, 540)"	"(959, 189)"	wheelchair	rose	4	CS	3	0	encuentra_el_drawing_of_a_wheelchair.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.185930924
package.jpg	snail.jpg	"(355, 540)"	"(1564, 540)"	package	snail	4	CS	3	0	encuentra_el_drawing_of_a_package.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.194315037
witch.jpg	tail.jpg	"(355, 540)"	"(959, 890)"	witch	tail	4	CS	3	0	encuentra_el_drawing_of_a_witch.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.195593163
block.jpg	tractor.jpg	"(355, 540)"	"(1331, 263)"	cubo	tractor	4	S	3	0	elige_el_dibujo_de_un_cubo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.127882867
317bird.jpg	needle.jpg	"(1331, 816)"	"(959, 189)"	paloma	aguja	4	S	3	0	elige_el_dibujo_de_una_paloma.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.175129337
road.jpg	broom.jpg	"(959, 890)"	"(588, 263)"	carretera	escoba	4	S_HT	3	13	encuentra_el_dibujo_de_una_carretera.wav	924	970	1894	4	3	4.394	2.303	1070	888	exp	r	f	NA	0.195656085
bridge.jpg	moose.jpg	"(959, 890)"	"(1564, 540)"	puente	alce	4	S_HT	3	9	elige_el_dibujo_de_un_puente.wav	880	1074	1954	2	2	4.419	0.693	1010	1511	exp	r	m	NA	0.26019985
parrot.jpg	glass.jpg	"(1331, 263)"	"(355, 540)"	perico	vaso	4	S_LT	3	18	encuentra_el_dibujo_de_un_perico.wav	940	927	1867	3	2	0.693	4.787	1217	722	exp	r	m	NA	0.147407236
squirrel.jpg	ladder.jpg	"(959, 189)"	"(1564, 540)"	squirrel	ladder	4	CS	4	0	encuentra_el_drawing_of_a_squirrel.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.186517848
dustpan.jpg	roof.jpg	"(959, 890)"	"(1564, 540)"	dustpan	roof	4	CS_LT	4	7	elige_el_drawing_of_a_dustpan.wav	897	829	1726	2	1	0.693	4.043	1528	1092	exp	r	m	NA	0.220716481
pizza.jpg	spider.jpg	"(1564, 540)"	"(959, 890)"	pizzas	arana	4	S	4	0	encuentra_el_dibujo_de_una_pizzas.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.175489508
camel.jpg	belt.jpg	"(1331, 816)"	"(588, 816)"	camello	cinturon	4	S	4	0	elige_el_dibujo_de_un_camello.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.20241631
tank.jpg	pants.jpg	"(959, 189)"	"(588, 816)"	tanque	pantalon	4	S	4	0	elige_el_dibujo_de_un_tanque.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.220313783
clock.jpg	mop.jpg	"(588, 263)"	"(1564, 540)"	reloj	trapeador	4	S	4	0	elige_el_dibujo_de_un_reloj.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.250243476
rock.jpg	bathtub.jpg	"(959, 890)"	"(588, 263)"	piedra	tina	4	S_HT	4	16	encuentra_el_dibujo_de_una_piedra.wav	924	970	1894	2	2	5.182	1.386	971	1377	exp	r	f	NA	0.202197868
telescope.jpg	doctor.jpg	"(588, 263)"	"(959, 890)"	telescopio	doctors	4	S_LT	4	23	encuentra_el_dibujo_de_un_telescopio.wav	940	927	1867	4	2	2.197	4.99	1207	1186	exp	r	m	c	0.33641867
cane.jpg	walnut.jpg	"(959, 189)"	"(355, 540)"	cane	walnut	4	CS	5	0	encuentra_el_drawing_of_a_cane.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.361371739
191brush.jpg	fan.jpg	"(355, 540)"	"(959, 890)"	brush	fan	4	CS	5	0	elige_el_drawing_of_a_brush.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.364947684
pillow.jpg	feather.jpg	"(1331, 263)"	"(588, 263)"	almohada	pluma	4	S	5	0	elige_el_dibujo_de_una_almohada.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.262333069
present.jpg	tape.jpg	"(355, 540)"	"(1331, 816)"	regalo	cassette	4	S	5	0	elige_el_dibujo_de_un_regalo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.342731339
salt.jpg	mirror.jpg	"(588, 816)"	"(1564, 540)"	salero	espejo	4	S	5	0	encuentra_el_dibujo_de_un_salero.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.363610007
statue.jpg	slide.jpg	"(1564, 540)"	"(959, 189)"	estatua	resbaladilla	4	S	5	0	encuentra_el_dibujo_de_una_estatua.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.780044106
bottle.jpg	zebra.jpg	"(959, 189)"	"(1331, 816)"	botella	cebra	4	S_HT	5	11	elige_el_dibujo_de_una_botella.wav	816	1047	1863	3	2	4.754	1.792	870	1019	exp	r	f	c	0.285390536
canoe.jpg	city.jpg	"(355, 540)"	"(1331, 816)"	canoa	ciudad	4	S_LT	5	17	encuentra_el_dibujo_de_una_canoa.wav	924	970	1894	3	2	1.792	6.498	1472	1299	exp	r	f	c	0.851035459
leaf.jpg	pumpkin.jpg	"(1331, 816)"	"(959, 189)"	leaf	pumpkin	4	CS_HT	6	31	elige_el_drawing_of_a_leaf.wav	897	829	1726	1	2	4.407	1.099	848	909	exp	r	f	NA	0.372266364
fire.jpg	vase.jpg	"(1331, 263)"	"(588, 816)"	fire	vase	4	CS_HT	6	29	encuentra_el_drawing_of_a_fire.wav	927	841	1768	1	1	5.094	2.079	854	1168	exp	r	m	NA	0.424453981
comb.jpg	baby.jpg	"(355, 540)"	"(959, 189)"	peine	bebe	4	S	6	0	encuentra_el_dibujo_de_un_peine.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.372038602
policeman.jpg	bat.jpg	"(1331, 816)"	"(1331, 263)"	policia	murcielago	4	S	6	0	encuentra_el_dibujo_de_un_policia.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.384006631
shell.jpg	gun.jpg	"(1564, 540)"	"(959, 890)"	concha	pistola	4	S	6	0	elige_el_dibujo_de_una_concha.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.41263073
rope.jpg	ghost.jpg	"(959, 189)"	"(1564, 540)"	cuerda	fantasma	4	S	6	0	elige_el_dibujo_de_una_cuerda.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.445892596
towel.jpg	teeth.jpg	"(959, 189)"	"(1564, 540)"	toalla	dentadura	4	S	6	0	encuentra_el_dibujo_de_una_toalla.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.447115752
radio.jpg	penguin.jpg	"(588, 263)"	"(1331, 816)"	radios	pinguino	4	S_HT	6	14	encuentra_el_dibujo_de_un_radios.wav	940	927	1867	2	3	5.017	1.946	1155	988	exp	r	m	c	0.408761971
monkey.jpg	swing.jpg	"(1331, 263)"	"(1331, 816)"	monkey	swing	4	CS	7	0	encuentra_el_drawing_of_a_monkey.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.953381443
man.jpg	kite.jpg	"(1564, 540)"	"(959, 189)"	man	kite	4	CS_HT	7	30	encuentra_el_drawing_of_a_man.wav	927	841	1768	1	1	7.396	1.792	1018	796	exp	r	m	NA	0.003777869
queen.jpg	wheelbarrow.jpg	"(1564, 540)"	"(355, 540)"	queen	wheelbarrow	4	CS_HT	7	25	elige_el_drawing_of_a_queen.wav	897	829	1726	1	3	3.989	0.693	931	1226	exp	r	f	NA	0.465432138
wolf.jpg	wheat.jpg	"(588, 816)"	"(959, 189)"	lobo	trigo	4	S	7	0	elige_el_dibujo_de_un_lobo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.474673898
violin.jpg	rug.jpg	"(959, 890)"	"(1331, 263)"	violins	tapete	4	S	7	0	encuentra_el_dibujo_de_un_violins.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.507524946
rain.jpg	washingmachine.jpg	"(355, 540)"	"(1331, 816)"	lluvia	lavadora	4	S_HT	7	15	elige_el_dibujo_de_lluvia.wav	880	758	1638	2	4	5.257	1.386	1006	1104	exp	r	f	NA	0.437124076
cookie.jpg	girl.jpg	"(588, 263)"	"(1564, 540)"	galleta	nina	4	S_LT	7	22	encuentra_el_dibujo_de_una_galleta.wav	924	970	1894	3	2	1.609	5.68	1274	898	exp	r	f	NA	0.480893523
crab.jpg	boy.jpg	"(588, 816)"	"(959, 189)"	cangrejo	nino	4	S_LT	7	21	encuentra_el_dibujo_de_un_cangrejo.wav	940	927	1867	3	2	1.386	6.397	1297	949	exp	r	m	NA	0.534140648
skeleton.jpg	submarine.jpg	"(588, 263)"	"(1331, 263)"	skeleton	submarine	4	CS	8	0	encuentra_el_drawing_of_a_submarine.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.543053342
egg.jpg	octopus.jpg	"(1331, 263)"	"(588, 263)"	egg	octopus	4	CS_HT	8	27	elige_el_drawing_of_an_egg.wav	897	861	1758	1	3	4.466	1.099	883	841	exp	r	m	NA	0.940429511
trophy.jpg	soldier.jpg	"(355, 540)"	"(1331, 263)"	trophy	soldier	4	CS_LT	8	6	elige_el_drawing_of_a_trophy.wav	897	829	1726	2	2	1.609	4.431	1679	1324	exp	r	m	c	0.536975685
robot.jpg	microscope.jpg	"(1331, 816)"	"(1331, 263)"	robots	microscopio	4	S	8	0	elige_el_dibujo_de_un_robots.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.463814576
magnet.jpg	turkey.jpg	"(1331, 816)"	"(959, 189)"	iman	pavo	4	S	8	0	encuentra_el_dibujo_de_un_iman.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.557118572
lamp.jpg	tear.jpg	"(1331, 816)"	"(588, 816)"	lampara	lagrima	4	S	8	0	encuentra_el_dibujo_de_una_lampara.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.561924647
lizard.jpg	slipper.jpg	"(1331, 816)"	"(588, 263)"	lagartija	pantunfla	4	S	8	0	encuentra_el_dibujo_de_una_lagartija.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.593598037
butter.jpg	anvil.jpg	"(959, 890)"	"(1331, 263)"	mantequilla	cartera	4	S	8	0	encuentra_el_dibujo_de_mantequilla.wav	924	640	1564	0	0	0	0	0	0	fill	r	f	NA	0.629929972
thumb.jpg	nail.jpg	"(588, 263)"	"(959, 890)"	thumb	nail	4	CS	9	0	elige_el_drawing_of_a_thumb.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.016870017
gas.jpg	wood.jpg	"(588, 263)"	"(959, 890)"	gas	wood	4	CS	9	0	elige_el_drawing_of_gas.wav	897	727	1624	0	0	0	0	0	0	fill	r	f	NA	0.699633991
wig.jpg	tent.jpg	"(588, 263)"	"(1564, 540)"	wig	tent	4	CS	11	0	elige_el_drawing_of_a_wig.wav	897	829	1726	0	0	0	0	0	0	fill	r	f	NA	0.721872051
hair.jpg	radish.jpg	"(1331, 263)"	"(588, 263)"	hair	radish	4	CS_HT	9	32	elige_el_drawing_of_hair.wav	897	727	1624	1	2	5.298317367	0.693	1007	1755	exp	r	m	NA	0.709920377
bench.jpg	purse.jpg	"(959, 189)"	"(1564, 540)"	banca	bolsa	4	S	9	0	encuentra_el_dibujo_de_una_banca.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.654341234
nest.jpg	rocket.jpg	"(1331, 816)"	"(588, 816)"	nido	cohete	4	S	9	0	elige_el_dibujo_de_un_nido.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.659704241
mouse.jpg	log.jpg	"(588, 263)"	"(1331, 263)"	raton	tronco	4	S	9	0	encuentra_el_dibujo_de_un_raton.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.826743901
tiger.jpg	spaghetti.jpg	"(1331, 816)"	"(588, 263)"	tigre	espagueti	4	S	9	0	encuentra_el_dibujo_de_un_tigre.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.907961755
window.jpg	hinge.jpg	"(959, 890)"	"(588, 263)"	window	hinge	4	CS_HT	10	28	encuentra_el_drawing_of_a_window.wav	927	841	1768	2	1	5.303	1.609	822	1388	exp	r	f	NA	0.679597552
stroller.jpg	shirt.jpg	"(588, 816)"	"(1331, 263)"	stroller	shirt	4	CS_LT	10	2	elige_el_drawing_of_a_stroller.wav	897	829	1726	2	1	0.693	4.127	1316	1272	exp	r	f	NA	0.374282258
sailor.jpg	desert.jpg	"(588, 263)"	"(959, 890)"	marinero	desierto	4	S	10	0	elige_el_dibujo_de_un_marinero.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.719326215
priest.jpg	chest.jpg	"(588, 816)"	"(1331, 816)"	sacerdote	pecho	4	S	10	0	encuentra_el_dibujo_de_un_sacerdote.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.762039947
peacock.jpg	drill.jpg	"(1331, 816)"	"(1331, 263)"	pavoreal	taladro	4	S	10	0	encuentra_el_dibujo_de_un_pavoreal.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.775410171
bone.jpg	bra.jpg	"(959, 189)"	"(1331, 816)"	hueso	brassiere	4	S	10	0	encuentra_el_dibujo_de_un_hueso.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.786967839
chain.jpg	nurse.jpg	"(1331, 263)"	"(588, 263)"	cadena	enfermera	4	S	10	0	elige_el_dibujo_de_una_cadena.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.809964023
mousetrap.jpg	bag.jpg	"(1564, 540)"	"(588, 816)"	ratonera	bolsa	4	S_LT	10	19	elige_el_dibujo_de_una_ratonera.wav	816	1047	1863	4	2	0.693	4.205	1512	977	exp	r	f	NA	0.808048137
typewriter.jpg	beard.jpg	"(1331, 816)"	"(1331, 263)"	typewriter	beard	4	CS	11	0	elige_el_drawing_of_a_typewriter.wav	897	829	1726	0	0	0	0	0	0	fill	r	f	NA	0.683079007
hose.jpg	letter.jpg	"(355, 540)"	"(1331, 263)"	hose	letter	4	CS_LT	11	5	encuentra_el_drawing_of_a_hose.wav	927	841	1768	1	2	1.609	5.333	989	988	exp	r	f	NA	0.049589312
whale.jpg	436needle.jpg	"(1331, 816)"	"(588, 816)"	ballena	jeringa	4	S	11	0	elige_el_dibujo_de_una_ballena.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.360348608
waiter.jpg	elephant.jpg	"(588, 263)"	"(1564, 540)"	mesero	elefante	4	S	11	0	encuentra_el_dibujo_de_un_mesero.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.840262541
windmill.jpg	brush.jpg	"(1331, 263)"	"(588, 816)"	molino	cepillo	4	S	9	0	elige_el_dibujo_de_un_molino.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.841404051
bride.jpg	pool.jpg	"(588, 263)"	"(1331, 263)"	novia	alberca	4	S	11	0	encuentra_el_dibujo_de_una_novia.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.850759051
hoof.jpg	scarf.jpg	"(588, 263)"	"(1331, 816)"	pata	bufanda	4	S	11	0	encuentra_el_dibujo_de_una_pata.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.857126949
cowboy.jpg	balloon.jpg	"(355, 540)"	"(959, 189)"	vaquero	globo	4	S	11	0	elige_el_dibujo_de_un_vaquero.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.869950727
toilet.jpg	cross.jpg	"(1331, 816)"	"(959, 189)"	toilet	cross	4	CS	12	0	elige_el_drawing_of_a_toilet.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.954339333
plate.jpg	stethoscope.jpg	"(1331, 263)"	"(588, 816)"	plate	stethoscope	4	CS_HT	12	26	elige_el_drawing_of_a_plate.wav	897	829	1726	1	3	4.025	0.693	1051	1281	exp	r	m	c	0.578484909
lighthouse.jpg	dress.jpg	"(1564, 540)"	"(959, 189)"	lighthouse	dress	4	CS_LT	12	1	elige_el_drawing_of_a_lighthouse.wav	897	829	1726	2	1	1.386	4.477	1216	840	exp	r	m	NA	0.98672918
knot.jpg	lion.jpg	"(588, 263)"	"(1564, 540)"	nudo	leon	4	S	12	0	encuentra_el_dibujo_de_un_nudo.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.508368879
bug.jpg	shark.jpg	"(959, 890)"	"(588, 263)"	escarabajo	tiburon	4	S	12	0	elige_el_dibujo_de_un_escarabajo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.928055803
shovel.jpg	hay.jpg	"(1331, 263)"	"(959, 890)"	pala	paja	4	S	12	0	elige_el_dibujo_de_una_pala.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.9433709
354gun.jpg	worm.jpg	"(1331, 816)"	"(588, 263)"	rifle	gusano	4	S	12	0	elige_el_dibujo_de_un_rifle.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.978733849
cafeteria.jpg	church.jpg	"(959, 189)"	"(355, 540)"	cafeteria	iglesia	4	S_LT	12	24	encuentra_el_dibujo_de_una_cafetera.wav	924	970	1894	4	3	1.792	5.389	1355	967	exp	r	f	NA	0.929192868
